['R$ 4,79', 'R$ 18,11', 'R$ 15,00', 'R$ 3,82', 'R$ 10,12', 'R$ 8,54', 'R$ 1,53', 'R$ 6,91', 'R$ 28,92', 'R$ 5,21', 'R$ 9,67', 'R$ 28,21']
['R$ 11,34', 'R$ 83,98', 'R$ 15,61', 'R$ 44,32', 'R$ 2,75', 'R$ 0,81', 'R$ 12,53', 'R$ 2,13', 'R$ 35,32', 'R$ 19,82', 'R$ 2,64', 'R$ 3,82']
['R$ 123,96', 'R$ 7,87', 'R$ 12,28', 'R$ 1,23', 'R$ 3,24', 'R$ 3,38', 'R$ 31,88', 'R$ 7,18', 'R$ 22,08', 'R$ 34,51', 'R$ 3,38', 'R$ 3,76']
['R$ 68,97', 'R$ 10,75', 'R$ 0,54', 'R$ 0,77', 'R$ 6,05', 'R$ 16,03', 'R$ 3,99', 'R$ 20,22', 'R$ 125,55', 'R$ 1,44', 'R$ 66,59', 'R$ 1,39']
['R$ 4,85', 'R$ 2,32', 'R$ 2,59', 'R$ 44,82', 'R$ 119,46', 'R$ 6,79', 'R$ 11,21', 'R$ 3,41', 'R$ 7,73', 'R$ 17,04', 'R$ 7,88', 'R$ 0,92']
['R$ 29,11', 'R$ 28,63', 'R$ 5,06', 'R$ 23,72', 'R$ 6,43', 'R$ 3,83', 'R$ 1,34', 'R$ 4,36', 'R$ 41,62', 'R$ 11,29', 'R$ 0,84', 'R$ 10,97']
['R$ 87,25', 'R$ 1,93', 'R$ 0,55', 'R$ 4,34', 'R$ 0,74', 'R$ 2,84', 'R$ 37,80', 'R$ 29,53', 'R$ 237,48', 'R$ 2,40', 'R$ 4,55', 'R$ 7,82']
['R$ 41,16', 'R$ 7,61', 'R$ 2,10', 'R$ 4,37', 'R$ 21,22', 'R$ 4,69', 'R$ 25,95', 'R$ 1,31', 'R$ 24,29', 'R$ 3,16', 'R$ 8,02', 'R$ 7,72']
['R$ 2,50', 'R$ 2,13', 'R$ 32,44', 'R$ 165,67', 'R$ 17,12', 'R$ 1,01', 'R$ 6,81', 'R$ 6,35', 'R$ 20,03', 'R$ 7,07', 'R$ 1,47', 'R$ 3,41']
['R$ 24,69', 'R$ 5,68', 'R$ 6,97', 'R$ 21,30', 'R$ 5,33', 'R$ 1,89', 'R$ 8,21', 'R$ 0,76', 'R$ 5,75', 'R$ 1,63', 'R$ 65,17', 'R$ 51,35']
['R$ 4,25', 'R$ 17,31', 'R$ 47,89', 'R$ 6,36', 'R$ 2,12', 'R$ 9,61', 'R$ 4,29', 'R$ 58,40', 'R$ 1,20', 'R$ 2,86', 'R$ 11,03', 'R$ 2,98']
['R$ 2,68', 'R$ 21,10', 'R$ 19,64', 'R$ 1,25', 'R$ 64,61', 'R$ 3,15', 'R$ 45,58', 'R$ 53,57', 'R$ 2,55', 'R$ 8,87', 'R$ 2,27', 'R$ 35,71']
['R$ 1,80', 'R$ 1,75', 'R$ 3,72', 'R$ 36,10', 'R$ 4,39', 'R$ 2,94', 'R$ 16,15', 'R$ 16,57', 'R$ 25,97', 'R$ 21,81', 'R$ 15,83', 'R$ 1,30']
['R$ 2,13', 'R$ 39,73', 'R$ 117,58', 'R$ 1,47', 'R$ 5,11', 'R$ 7,67', 'R$ 10,76', 'R$ 13,89', 'R$ 7,52', 'R$ 11,24', 'R$ 1,36', 'R$ 16,18']
['R$ 5,66', 'R$ 122,09', 'R$ 2,01', 'R$ 6,77', 'R$ 32,43', 'R$ 1,83', 'R$ 1,76', 'R$ 8,99', 'R$ 1,64', 'R$ 1,19', 'R$ 25,28', 'R$ 3,83']
['R$ 46,71', 'R$ 11,87', 'R$ 3,06', 'R$ 7,53', 'R$ 3,34', 'R$ 38,00', 'R$ 4,25', 'R$ 44,01', 'R$ 16,22', 'R$ 7,30', 'R$ 7,00', 'R$ 28,13']
['R$ 3,20', 'R$ 98,92', 'R$ 0,76', 'R$ 5,98', 'R$ 0,71', 'R$ 0,49', 'R$ 36,19', 'R$ 12,58', 'R$ 1,05', 'R$ 13,80', 'R$ 0,47', 'R$ 4,19']
['R$ 53,75', 'R$ 21,74', 'R$ 0,46', 'R$ 3,83', 'R$ 55,02', 'R$ 4,49', 'R$ 9,70', 'R$ 6,19', 'R$ 4,21', 'R$ 0,88', 'R$ 7,97', 'R$ 2,08']
['R$ 2,25', 'R$ 55,60', 'R$ 21,99', 'R$ 5,51', 'R$ 5,79', 'R$ 6,45', 'R$ 10,58', 'R$ 11,22', 'R$ 19,63', 'R$ 36,35', 'R$ 1,16', 'R$ 53,01']
['R$ 6,02', 'R$ 101,53', 'R$ 2,66', 'R$ 3,72', 'R$ 12,42', 'R$ 2,93', 'R$ 3,47', 'R$ 4,58', 'R$ 3,21', 'R$ 0,99', 'R$ 81,13', 'R$ 51,57']
['R$ 16,53', 'R$ 0,41', 'R$ 133,08', 'R$ 5,61', 'R$ 8,35', 'R$ 6,47', 'R$ 13,11', 'R$ 0,70', 'R$ 1,13', 'R$ 7,78', 'R$ 4,11', 'R$ 4,43']
['R$ 6,51', 'R$ 8,04', 'R$ 10,04', 'R$ 2,01', 'R$ 2,37', 'R$ 1,70', 'R$ 20,34', 'R$ 0,72', 'R$ 16,29', 'R$ 2,36', 'R$ 10,42', 'R$ 4,51']
['R$ 12,26', 'R$ 0,56', 'R$ 23,40', 'R$ 3,17', 'R$ 26,27', 'R$ 7,71', 'R$ 104,29', 'R$ 1,88', 'R$ 23,25', 'R$ 1,05', 'R$ 11,83', 'R$ 0,72']
['R$ 8,26', 'R$ 102,17', 'R$ 2,60', 'R$ 45,46', 'R$ 48,31', 'R$ 47,73', 'R$ 73,90', 'R$ 4,51', 'R$ 1,86', 'R$ 5,75', 'R$ 2,53', 'R$ 35,82']
['R$ 1,18', 'R$ 1,10', 'R$ 4,18', 'R$ 13,68', 'R$ 27,01', 'R$ 11,43', 'R$ 2,14', 'R$ 3,30', 'R$ 4,02', 'R$ 40,94', 'R$ 41,93', 'R$ 4,22']
['R$ 22,66', 'R$ 6,72', 'R$ 2,62', 'R$ 4,68', 'R$ 40,89', 'R$ 11,90', 'R$ 2,47', 'R$ 2,51', 'R$ 33,77', 'R$ 3,18', 'R$ 22,52', 'R$ 7,80']
['R$ 5,96', 'R$ 2,04', 'R$ 3,78', 'R$ 9,78', 'R$ 0,59', 'R$ 292,55', 'R$ 52,86', 'R$ 2,32', 'R$ 17,02', 'R$ 1,55', 'R$ 5,86', 'R$ 12,04']
['R$ 5,52', 'R$ 25,74', 'R$ 1,00', 'R$ 2,48', 'R$ 19,33', 'R$ 52,01', 'R$ 1,61', 'R$ 10,31', 'R$ 9,05', 'R$ 9,96', 'R$ 10,73', 'R$ 6,93']
['R$ 0,77', 'R$ 51,77', 'R$ 3,73', 'R$ 62,30', 'R$ 40,12', 'R$ 1,25', 'R$ 5,65', 'R$ 23,12', 'R$ 6,40', 'R$ 3,15', 'R$ 2,96', 'R$ 12,76']
['R$ 4,55', 'R$ 18,66', 'R$ 1,17', 'R$ 14,86', 'R$ 2,27', 'R$ 20,03', 'R$ 1,17', 'R$ 8,43', 'R$ 3,47', 'R$ 43,63', 'R$ 219,95', 'R$ 1,42']
