['R$ 1,73', 'R$ 5,45', 'R$ 3,80', 'R$ 1,66', 'R$ 2,33', 'R$ 13,71', 'R$ 31,52', 'R$ 0,46', 'R$ 373,77', 'R$ 1,81', 'R$ 11,79', 'R$ 16,02']
['R$ 6,70', 'R$ 4,43', 'R$ 1,71', 'R$ 13,59', 'R$ 4,65', 'R$ 60,02', 'R$ 2,37', 'R$ 3,57', 'R$ 2,89', 'R$ 1,13', 'R$ 0,96', 'R$ 6,88']
['R$ 4,17', 'R$ 47,06', 'R$ 52,48', 'R$ 26,56', 'R$ 20,03', 'R$ 14,13', 'R$ 0,91', 'R$ 5,15', 'R$ 37,58', 'R$ 130,39', 'R$ 45,93', 'R$ 1,52']
['R$ 16,68', 'R$ 4,53', 'R$ 3,53', 'R$ 39,37', 'R$ 5,24', 'R$ 8,78', 'R$ 23,85', 'R$ 6,11', 'R$ 1,06', 'R$ 91,01', 'R$ 1,44', 'R$ 1,85']
['R$ 6,19', 'R$ 4,31', 'R$ 12,15', 'R$ 10,76', 'R$ 96,72', 'R$ 6,00', 'R$ 1,84', 'R$ 2,81', 'R$ 18,51', 'R$ 7,77', 'R$ 31,24', 'R$ 2,42']
['R$ 4,42', 'R$ 6,99', 'R$ 2,58', 'R$ 4,22', 'R$ 2,07', 'R$ 70,49', 'R$ 46,71', 'R$ 15,19', 'R$ 3,10', 'R$ 14,10', 'R$ 2,67', 'R$ 8,30']
['R$ 6,34', 'R$ 9,54', 'R$ 42,32', 'R$ 27,04', 'R$ 1,12', 'R$ 48,96', 'R$ 1,65', 'R$ 12,91', 'R$ 107,09', 'R$ 9,60', 'R$ 13,74', 'R$ 17,27']
['R$ 1,11', 'R$ 80,22', 'R$ 1,02', 'R$ 33,48', 'R$ 2,95', 'R$ 3,74', 'R$ 13,48', 'R$ 21,54', 'R$ 1,53', 'R$ 3,17', 'R$ 40,40', 'R$ 10,62']
['R$ 5,54', 'R$ 0,78', 'R$ 29,50', 'R$ 2,10', 'R$ 2,11', 'R$ 13,38', 'R$ 1,27', 'R$ 1,50', 'R$ 40,08', 'R$ 1,03', 'R$ 248,56', 'R$ 0,90']
['R$ 15,24', 'R$ 15,04', 'R$ 17,10', 'R$ 8,86', 'R$ 17,44', 'R$ 27,94', 'R$ 3,94', 'R$ 0,87', 'R$ 47,41', 'R$ 20,71', 'R$ 7,06', 'R$ 9,78']
['R$ 7,59', 'R$ 11,40', 'R$ 2,39', 'R$ 3,41', 'R$ 3,00', 'R$ 2,32', 'R$ 115,39', 'R$ 72,19', 'R$ 15,79', 'R$ 17,19', 'R$ 1,44', 'R$ 15,78']
['R$ 23,07', 'R$ 1,27', 'R$ 2,59', 'R$ 2,34', 'R$ 14,78', 'R$ 4,12', 'R$ 29,66', 'R$ 3,96', 'R$ 0,78', 'R$ 6,57', 'R$ 1,66', 'R$ 4,93']
['R$ 4,11', 'R$ 79,86', 'R$ 38,78', 'R$ 32,12', 'R$ 5,27', 'R$ 23,16', 'R$ 4,76', 'R$ 6,38', 'R$ 10,17', 'R$ 67,11', 'R$ 2,66', 'R$ 16,59']
['R$ 3,92', 'R$ 5,01', 'R$ 2,17', 'R$ 15,06', 'R$ 4,85', 'R$ 115,37', 'R$ 2,26', 'R$ 5,32', 'R$ 47,98', 'R$ 1,39', 'R$ 0,84', 'R$ 58,87']
['R$ 47,72', 'R$ 6,37', 'R$ 16,05', 'R$ 4,37', 'R$ 7,96', 'R$ 4,44', 'R$ 11,78', 'R$ 0,63', 'R$ 2,45', 'R$ 35,28', 'R$ 46,18', 'R$ 7,21']
['R$ 2,52', 'R$ 5,30', 'R$ 0,54', 'R$ 5,20', 'R$ 1,71', 'R$ 102,28', 'R$ 39,09', 'R$ 10,40', 'R$ 0,97', 'R$ 13,23', 'R$ 4,28', 'R$ 9,96']
['R$ 0,54', 'R$ 1,36', 'R$ 36,59', 'R$ 2,22', 'R$ 25,30', 'R$ 15,39', 'R$ 4,88', 'R$ 1,49', 'R$ 5,03', 'R$ 135,67', 'R$ 0,72', 'R$ 7,54']
['R$ 21,29', 'R$ 3,08', 'R$ 9,11', 'R$ 9,23', 'R$ 12,38', 'R$ 26,78', 'R$ 5,97', 'R$ 0,71', 'R$ 1,94', 'R$ 1,33', 'R$ 21,67', 'R$ 30,42']
['R$ 44,12', 'R$ 0,58', 'R$ 26,53', 'R$ 0,70', 'R$ 1,95', 'R$ 1,62', 'R$ 3,72', 'R$ 223,95', 'R$ 9,31', 'R$ 3,90', 'R$ 9,44', 'R$ 34,06']
['R$ 2,19', 'R$ 13,20', 'R$ 1,70', 'R$ 72,45', 'R$ 0,92', 'R$ 1,11', 'R$ 94,06', 'R$ 3,07', 'R$ 20,33', 'R$ 2,52', 'R$ 6,18', 'R$ 27,52']
['R$ 5,43', 'R$ 2,69', 'R$ 0,60', 'R$ 33,06', 'R$ 8,76', 'R$ 4,02', 'R$ 10,58', 'R$ 3,03', 'R$ 41,52', 'R$ 2,31', 'R$ 1,72', 'R$ 0,91']
['R$ 1,89', 'R$ 71,51', 'R$ 74,95', 'R$ 10,96', 'R$ 2,27', 'R$ 6,94', 'R$ 8,28', 'R$ 3,01', 'R$ 2,61', 'R$ 2,56', 'R$ 1,64', 'R$ 25,52']
['R$ 25,12', 'R$ 46,09', 'R$ 3,20', 'R$ 6,71', 'R$ 1,63', 'R$ 18,18', 'R$ 6,48', 'R$ 0,77', 'R$ 97,94', 'R$ 1,47', 'R$ 16,98', 'R$ 37,39']
['R$ 6,04', 'R$ 21,04', 'R$ 5,57', 'R$ 1,71', 'R$ 3,04', 'R$ 347,23', 'R$ 2,23', 'R$ 207,36', 'R$ 0,70', 'R$ 6,15', 'R$ 50,56', 'R$ 12,20']
['R$ 3,73', 'R$ 7,14', 'R$ 6,85', 'R$ 7,43', 'R$ 2,08', 'R$ 3,82', 'R$ 3,54', 'R$ 41,87', 'R$ 43,15', 'R$ 1,52', 'R$ 2,71', 'R$ 5,55']
['R$ 5,97', 'R$ 3,43', 'R$ 3,81', 'R$ 3,83', 'R$ 16,98', 'R$ 5,31', 'R$ 1,35', 'R$ 12,77', 'R$ 9,75', 'R$ 5,81', 'R$ 15,54', 'R$ 0,76']
['R$ 3,21', 'R$ 2,50', 'R$ 30,90', 'R$ 2,08', 'R$ 10,57', 'R$ 5,00', 'R$ 32,16', 'R$ 3,54', 'R$ 7,89', 'R$ 6,63', 'R$ 12,86', 'R$ 0,93']
['R$ 5,82', 'R$ 10,47', 'R$ 32,70', 'R$ 4,11', 'R$ 9,44', 'R$ 6,43', 'R$ 9,31', 'R$ 1,61', 'R$ 4,98', 'R$ 1,60', 'R$ 126,10', 'R$ 2,71']
['R$ 23,83', 'R$ 14,68', 'R$ 44,39', 'R$ 3,70', 'R$ 2,88', 'R$ 7,12', 'R$ 3,00', 'R$ 8,71', 'R$ 9,27', 'R$ 1,75', 'R$ 12,43', 'R$ 4,82']
['R$ 10,29', 'R$ 2,78', 'R$ 9,87', 'R$ 2,66', 'R$ 7,07', 'R$ 46,85', 'R$ 32,97', 'R$ 49,84', 'R$ 32,43', 'R$ 3,52', 'R$ 26,23', 'R$ 3,35']
['R$ 5,68', 'R$ 41,03', 'R$ 4,00', 'R$ 1,72', 'R$ 7,69', 'R$ 34,10', 'R$ 1,11', 'R$ 12,08', 'R$ 4,19', 'R$ 1,76', 'R$ 7,95', 'R$ 1,98']
['R$ 91,57', 'R$ 2,10', 'R$ 10,53', 'R$ 0,93', 'R$ 11,28', 'R$ 12,04', 'R$ 3,19', 'R$ 35,63', 'R$ 4,35', 'R$ 1,43', 'R$ 0,82', 'R$ 57,84']
['R$ 3,09', 'R$ 4,13', 'R$ 31,04', 'R$ 4,56', 'R$ 1,58', 'R$ 6,59', 'R$ 3,29', 'R$ 5,35', 'R$ 228,66', 'R$ 2,45', 'R$ 37,64', 'R$ 74,28']
